index,dataset,model,dropout,optim,lr,lr_scheduler,init,transform,noise_type,np,ns,folds,done,epochs,valid,test_acc,train_loss,validation_loss
7b0ac151f7f,cifar10,resnet18,drp=0.3,adam,lr=0.0001,none,kaiming_normal,intermediate,asym,np=0.5,ns=0.2,3,False,100,False,,,
48af5431f1f,cifar10,resnet18,drp=0,adam,lr=0.0001,none,kaiming_normal,default,asym,np=0.5,ns=0.6,3,False,100,False,,,
ce8e132be8d,cifar10,resnet18,drp=0,adam,lr=0.0001,none,kaiming_normal,intermediate,asym,np=0.5,ns=0.6,3,False,100,False,,,
1f4f3235f07,cifar10,resnet18,drp=0.3,adam,lr=0.0001,none,kaiming_normal,default,asym,np=0.5,ns=0.6,3,False,100,False,,,
08260f2d243,cifar10,resnet18,drp=0.3,adam,lr=0.0001,none,kaiming_normal,intermediate,asym,np=0.5,ns=0.6,3,False,100,False,,,
2b524843a6c,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,idn,np=0.1,ns=undefined,3,False,100,False,,,
e0a2b2240e2,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,idn,np=0.1,ns=undefined,3,False,100,False,,,
b27dc775f8d,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,idn,np=0.1,ns=undefined,3,False,100,False,,,
71b3ba508ab,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,idn,np=0.1,ns=undefined,3,False,100,False,,,
3022a749ead,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,idn,np=0.2,ns=undefined,3,False,100,False,,,
9195b7cdd39,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,idn,np=0.2,ns=undefined,3,False,100,False,,,
96df22c1857,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,idn,np=0.2,ns=undefined,3,False,100,False,,,
fcb219f68cd,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,idn,np=0.2,ns=undefined,3,False,100,False,,,
ec2199bf890,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,idn,np=0.3,ns=undefined,3,False,100,False,,,
68b9190283d,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,idn,np=0.3,ns=undefined,3,False,100,False,,,
d51c71bcf3f,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,idn,np=0.3,ns=undefined,3,False,100,False,,,
f154c1ab4c2,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,idn,np=0.3,ns=undefined,3,False,100,False,,,
63ca15da69f,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,idn,np=0.4,ns=undefined,3,False,100,False,,,
b48b5938046,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,idn,np=0.4,ns=undefined,3,False,100,False,,,
be191807787,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,idn,np=0.4,ns=undefined,3,False,100,False,,,
2a93d0533f4,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,idn,np=0.4,ns=undefined,3,False,100,False,,,
e328c124f7c,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,idn,np=0.5,ns=undefined,3,False,100,False,,,
56c8a63f5ce,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,idn,np=0.5,ns=undefined,3,False,100,False,,,
064d8f1d393,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,idn,np=0.5,ns=undefined,3,False,100,False,,,
2ce2a8775ca,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,idn,np=0.5,ns=undefined,3,False,100,False,,,
5326ce108ba,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.1,ns=0.2,3,False,100,False,,,
3cb7a6fe70c,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.1,ns=0.2,3,False,100,False,,,
0901e963251,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.1,ns=0.2,3,False,100,False,,,
7a1a60656f4,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.1,ns=0.2,3,False,100,False,,,
3d2c9280a51,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.1,ns=0.6,3,False,100,False,,,
fd50646fddc,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.1,ns=0.6,3,False,100,False,,,
deb13b4e361,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.1,ns=0.6,3,False,100,False,,,
80e4f288dd6,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.1,ns=0.6,3,False,100,False,,,
47b87c1fb80,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.2,ns=0.2,3,False,100,False,,,
3deaa40c99e,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.2,ns=0.2,3,False,100,False,,,
8a1696fce0a,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.2,ns=0.2,3,False,100,False,,,
c17b1d605de,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.2,ns=0.2,3,False,100,False,,,
8fa57b22148,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.2,ns=0.6,3,False,100,False,,,
e6543fd1551,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.2,ns=0.6,3,False,100,False,,,
8ea1ebf068f,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.2,ns=0.6,3,False,100,False,,,
7f281752fed,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.2,ns=0.6,3,False,100,False,,,
5a33d084a00,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.3,ns=0.2,3,False,100,False,,,
938b00773ba,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.3,ns=0.2,3,False,100,False,,,
383635ba049,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.3,ns=0.2,3,False,100,False,,,
78b2dc096a8,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.3,ns=0.2,3,False,100,False,,,
543babe5d4d,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.3,ns=0.6,3,False,100,False,,,
b552cc5f543,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.3,ns=0.6,3,False,100,False,,,
3e5f81108cf,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.3,ns=0.6,3,False,100,False,,,
91278cd3dad,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.3,ns=0.6,3,False,100,False,,,
883ffe0425e,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.4,ns=0.2,3,False,100,False,,,
52d2580ae36,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.4,ns=0.2,3,False,100,False,,,
30e161a26fd,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.4,ns=0.2,3,False,100,False,,,
6d1d86f7b81,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.4,ns=0.2,3,False,100,False,,,
e9da8e526f6,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.4,ns=0.6,3,False,100,False,,,
8a883a39776,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.4,ns=0.6,3,False,100,False,,,
797da709630,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.4,ns=0.6,3,False,100,False,,,
36d48e6504c,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.4,ns=0.6,3,False,100,False,,,
a0e8e909750,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.5,ns=0.2,3,False,100,False,,,
6108a59c7b5,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.5,ns=0.2,3,False,100,False,,,
728cba58eb9,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.5,ns=0.2,3,False,100,False,,,
dadb8fe0e3f,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.5,ns=0.2,3,False,100,False,,,
a0833eb9ea8,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.5,ns=0.6,3,False,100,False,,,
b164c23b8ba,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.5,ns=0.6,3,False,100,False,,,
9a269d611b2,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,sym,np=0.5,ns=0.6,3,False,100,False,,,
74921b7fc03,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,sym,np=0.5,ns=0.6,3,False,100,False,,,
722147e8f72,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.1,ns=0.2,3,False,100,False,,,
35b11890acf,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.1,ns=0.2,3,False,100,False,,,
474e39d0624,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.1,ns=0.2,3,False,100,False,,,
e486e6d168e,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.1,ns=0.2,3,False,100,False,,,
6b09ac07477,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.1,ns=0.6,3,False,100,False,,,
4a62389ecb2,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.1,ns=0.6,3,False,100,False,,,
8c368f30325,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.1,ns=0.6,3,False,100,False,,,
26e104de6b8,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.1,ns=0.6,3,False,100,False,,,
8df82e71c5f,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.2,ns=0.2,3,False,100,False,,,
54bb539b7f9,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.2,ns=0.2,3,False,100,False,,,
ba0043f570b,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.2,ns=0.2,3,False,100,False,,,
2547cad123a,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.2,ns=0.2,3,False,100,False,,,
8c71bb0e5c2,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.2,ns=0.6,3,False,100,False,,,
c32f0559479,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.2,ns=0.6,3,False,100,False,,,
523182a06ac,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.2,ns=0.6,3,False,100,False,,,
643f319709f,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.2,ns=0.6,3,False,100,False,,,
00768c6d306,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.3,ns=0.2,3,False,100,False,,,
5fc87965258,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.3,ns=0.2,3,False,100,False,,,
1d8e5edc90f,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.3,ns=0.2,3,False,100,False,,,
aae66651168,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.3,ns=0.2,3,False,100,False,,,
6059b01c92f,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.3,ns=0.6,3,False,100,False,,,
648aeb0a777,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.3,ns=0.6,3,False,100,False,,,
f0ddab88727,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.3,ns=0.6,3,False,100,False,,,
cef3c48bbfd,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.3,ns=0.6,3,False,100,False,,,
f1fdd9e2c99,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.4,ns=0.2,3,False,100,False,,,
35fa81cdd25,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.4,ns=0.2,3,False,100,False,,,
a5aba38ecda,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.4,ns=0.2,3,False,100,False,,,
d89ceadbc5c,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.4,ns=0.2,3,False,100,False,,,
88319965aa0,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.4,ns=0.6,3,False,100,False,,,
096c9191f6e,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.4,ns=0.6,3,False,100,False,,,
9f4cb7be941,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.4,ns=0.6,3,False,100,False,,,
7598ae80942,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.4,ns=0.6,3,False,100,False,,,
74c0fdf8728,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.5,ns=0.2,3,False,100,False,,,
8294ae36862,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.5,ns=0.2,3,False,100,False,,,
1f31e524f2d,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.5,ns=0.2,3,False,100,False,,,
5d2eb61758b,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.5,ns=0.2,3,False,100,False,,,
e200e903487,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.5,ns=0.6,3,False,100,False,,,
05e7095c2f0,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.5,ns=0.6,3,False,100,False,,,
987db6c9d08,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,default,asym,np=0.5,ns=0.6,3,False,100,False,,,
43a61b94d90,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,pretrain,intermediate,asym,np=0.5,ns=0.6,3,False,100,False,,,
a6dde9a67d6,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,idn,np=0.1,ns=undefined,3,False,100,False,,,
b550abd2bd5,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,idn,np=0.1,ns=undefined,3,False,100,False,,,
cbc58f31d47,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,default,idn,np=0.1,ns=undefined,3,False,100,False,,,
8711861d9db,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,idn,np=0.1,ns=undefined,3,False,100,False,,,
fb5c4934fac,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,idn,np=0.2,ns=undefined,3,False,100,False,,,
9c96818b9ba,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,idn,np=0.2,ns=undefined,3,False,100,False,,,
e7adc81b054,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,default,idn,np=0.2,ns=undefined,3,False,100,False,,,
55a37f9dd5f,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,idn,np=0.2,ns=undefined,3,False,100,False,,,
d556cbe451f,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,idn,np=0.3,ns=undefined,3,False,100,False,,,
d3155d153ed,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,idn,np=0.3,ns=undefined,3,False,100,False,,,
3036060f969,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,default,idn,np=0.3,ns=undefined,3,False,100,False,,,
70fdc34644c,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,idn,np=0.3,ns=undefined,3,False,100,False,,,
6e52f2d5a2a,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,idn,np=0.4,ns=undefined,3,False,100,False,,,
57b3c7a7eda,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,idn,np=0.4,ns=undefined,3,False,100,False,,,
4dc0cf316fd,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,default,idn,np=0.4,ns=undefined,3,False,100,False,,,
c1221897fa6,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,idn,np=0.4,ns=undefined,3,False,100,False,,,
4f0e912fe1d,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,idn,np=0.5,ns=undefined,3,False,100,False,,,
08d37ff2758,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,idn,np=0.5,ns=undefined,3,False,100,False,,,
b18fba9835c,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,default,idn,np=0.5,ns=undefined,3,False,100,False,,,
8992433e184,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,idn,np=0.5,ns=undefined,3,False,100,False,,,
7b041632fdf,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.1,ns=0.2,3,False,100,False,,,
cb31bfd20d7,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.1,ns=0.2,3,False,100,False,,,
c7c200b2972,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.1,ns=0.2,3,False,100,False,,,
c9845daf6e7,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.1,ns=0.2,3,False,100,False,,,
1d816a0ff8e,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.1,ns=0.6,3,False,100,False,,,
de6a51f33de,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.1,ns=0.6,3,False,100,False,,,
237caac6e27,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.1,ns=0.6,3,False,100,False,,,
a0ecae0c412,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.1,ns=0.6,3,False,100,False,,,
6cef14001e6,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.2,ns=0.2,3,False,100,False,,,
a2f2b3dfbc6,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.2,ns=0.2,3,False,100,False,,,
75e84b14f37,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.2,ns=0.2,3,False,100,False,,,
93dfafeef80,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.2,ns=0.2,3,False,100,False,,,
ffb3f94bc9c,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.2,ns=0.6,3,False,100,False,,,
99ab705ef31,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.2,ns=0.6,3,False,100,False,,,
dada70c724a,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.2,ns=0.6,3,False,100,False,,,
1cd1bcc0c2f,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.2,ns=0.6,3,False,100,False,,,
9ba2101573f,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.3,ns=0.2,3,False,100,False,,,
962681129cb,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.3,ns=0.2,3,False,100,False,,,
ca9b23a4ac8,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.3,ns=0.2,3,False,100,False,,,
d5f5a8e90ae,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.3,ns=0.2,3,False,100,False,,,
8e8c9af4e54,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.3,ns=0.6,3,False,100,False,,,
79494b137a0,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.3,ns=0.6,3,False,100,False,,,
097fe2a9b2d,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.3,ns=0.6,3,False,100,False,,,
cd995f28584,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.3,ns=0.6,3,False,100,False,,,
ab0d1a7861d,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.4,ns=0.2,3,False,100,False,,,
3e72cfe3c84,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.4,ns=0.2,3,False,100,False,,,
fead6289f8e,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.4,ns=0.2,3,False,100,False,,,
ce56371d36b,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.4,ns=0.2,3,False,100,False,,,
849c6ee249e,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.4,ns=0.6,3,False,100,False,,,
32416760afc,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.4,ns=0.6,3,False,100,False,,,
d0e757c21d2,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.4,ns=0.6,3,False,100,False,,,
86dec3c3b24,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.4,ns=0.6,3,False,100,False,,,
7aa2ea3ee7f,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.5,ns=0.2,3,False,100,False,,,
d0e714f3fbf,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.5,ns=0.2,3,False,100,False,,,
de53ef7489b,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.5,ns=0.2,3,False,100,False,,,
256d0da8695,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.5,ns=0.2,3,False,100,False,,,
e53a66c0ceb,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.5,ns=0.6,3,False,100,False,,,
88799592c1d,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.5,ns=0.6,3,False,100,False,,,
ab1e1ffb3ba,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,default,sym,np=0.5,ns=0.6,3,False,100,False,,,
ce175f5d65a,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,sym,np=0.5,ns=0.6,3,False,100,False,,,
41713047893,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,asym,np=0.1,ns=0.2,3,False,100,False,,,
938025e8106,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,asym,np=0.1,ns=0.2,3,False,100,False,,,
2325ce0344b,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,default,asym,np=0.1,ns=0.2,3,False,100,False,,,
2cf9e3a19e3,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,asym,np=0.1,ns=0.2,3,False,100,False,,,
6f7f0a00a03,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,asym,np=0.1,ns=0.6,3,False,100,False,,,
220492e1141,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,asym,np=0.1,ns=0.6,3,False,100,False,,,
314dc74462f,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,default,asym,np=0.1,ns=0.6,3,False,100,False,,,
db062bd6ad0,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,asym,np=0.1,ns=0.6,3,False,100,False,,,
afb75ec2e6b,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,asym,np=0.2,ns=0.2,3,False,100,False,,,
148cee11e46,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,asym,np=0.2,ns=0.2,3,False,100,False,,,
838e036dcd9,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,default,asym,np=0.2,ns=0.2,3,False,100,False,,,
1e75003215c,cifar10,resnet18,drp=0.3,adam,lr=0.0001,reduceLR,kaiming_normal,intermediate,asym,np=0.2,ns=0.2,3,False,100,False,,,
529bc96bb1e,cifar10,resnet18,drp=0,adam,lr=0.0001,reduceLR,kaiming_normal,default,asym,np=0.2,ns=0.6,3,False,100,False,,,
